GardID	Name	OrphaCode	Linearization Class	SNOMED concept ID	code
7904.0	Recessive X-linked ichthyosis	461	Rare skin disease	72523005.0	Q80.1
6778.0	Incontinentia pigmenti	464	Rare developmental defect during embryogenesis	367520004.0	Q82.3
4381.0	Congenital plasminogen activator inhibitor type 1 deficiency	465	Rare hematologic disease	717407006.0	
6429.0	Fatal familial insomnia	466	Rare neurologic disease	83157008.0	
6622.0	Hereditary fructose intolerance	469	Rare inborn errors of metabolism	20052008.0	
3335.0	Lysinuric protein intolerance	470	Rare inborn errors of metabolism	303852004.0	
3033.0	Isosporiasis	472	Rare infectious disease	371423007.0	A07.3
3049.0	Jeune syndrome	474	Rare bone disease	75049004.0	
6802.0	Joubert syndrome	475	Rare developmental defect during embryogenesis	716997004.0	
3113.0	KID syndrome	477	Rare developmental defect during embryogenesis	239059004.0	
10771.0	Kallmann syndrome	478	Rare endocrine disease	93559003.0	
6817.0	Kearns-Sayre syndrome	480	Rare inborn errors of metabolism	25792000.0	
6818.0	Kennedy disease	481	Rare neurologic disease	230253001.0	
6835.0	Kimura disease	482	Rare systemic or rheumatologic disease	399894006.0	
2684.0	Congenital high-molecular-weight kininogen deficiency	483	Rare hematologic disease	27312002.0	
6841.0	Kniest dysplasia	485	Rare bone disease	53974002.0	
9558.0	Autosomal dominant severe congenital neutropenia	486	Rare immune disease	770947009.0	
6844.0	Krabbe disease	487	Rare inborn errors of metabolism	192782005.0	
5425.0	Urachal cyst	488	Rare developmental defect during embryogenesis	17234001.0	
4081.0	Omphalomesenteric cyst	490	Rare developmental defect during embryogenesis	80880002.0	
4509.0	Proliferating trichilemmal cyst	492	Rare skin disease	254678009.0	
18693.0	Familial keratoacanthoma	493	Rare skin disease	716774008.0	
3092.0	Keratoderma hereditarium mutilans	494	Rare skin disease	24559001.0	
3096.0	Transgrediens et progrediens palmoplantar keratoderma	495	Rare skin disease	239070006.0	
3109.0	Kerion celsi	499	Rare skin disease	19087001.0	
1100.0	Noonan syndrome with multiple lentigines	500	Rare developmental defect during embryogenesis	111306001.0	
8214.0	Lafora disease	501	Rare neurologic disease	230425004.0	
7801.0	Trichorhinophalangeal syndrome type 2	502	Rare developmental defect during embryogenesis	41069008.0	
6860.0	Larsen syndrome	503	Rare bone disease	63387002.0	
1609.0	Creeping myiasis	504	Rare infectious disease	417441005.0	
3195.0	Graham Little-Piccardi-Lassueur syndrome	505	Rare skin disease	718215008.0	
6881.0	Leishmaniasis	507	Rare infectious disease	80612004.0	
6885.0	Leprechaunism	508	Rare endocrine disease	111307005.0	
7881.0	Leptospirosis	509	Rare infectious disease	77377001.0	
7226.0	Lesch-Nyhan syndrome	510	Rare developmental defect during embryogenesis	10406007.0	E79.1
3228.0	Maple syrup urine disease	511	Rare inborn errors of metabolism	27718001.0	E71.0
3230.0	Metachromatic leukodystrophy	512	Rare neurologic disease	396338004.0	
529.0	Acute myelomonocytic leukemia	517	Rare neoplastic disease	110005000.0	
524.0	Acute megakaryoblastic leukemia	518	Rare neoplastic disease	277602003.0	
538.0	Acute promyelocytic leukemia	520	Rare neoplastic disease	110004001.0	
6105.0	Chronic myeloid leukemia	521	Rare neoplastic disease	92818009.0	
10096.0	Hereditary leiomyomatosis and renal cell cancer	523	Rare neoplastic disease	1162799008.0	
6902.0	Li-Fraumeni syndrome	524	Rare neoplastic disease	428850001.0	
3247.0	Lichen planopilaris	525	Rare skin disease	64540004.0	L66.1
7381.0	Liddle syndrome	526	Rare renal disease	707747007.0	
13388.0	Congenital generalized lipodystrophy	528	Rare endocrine disease	127012008.0	
4733.0	Roch-Leri mesosomatous lipomatosis	529	Rare skin disease	716772007.0	
3268.0	Lipoid proteinosis	530	Rare skin disease	38692000.0	
3669.0	Miller-Dieker syndrome	531	Rare developmental defect during embryogenesis	253148005.0	
6915.0	Listeriosis	533	Rare infectious disease	4241002.0	
3295.0	Oculocerebrorenal syndrome of Lowe	534	Rare developmental defect during embryogenesis	79385002.0	
18695.0	Systemic lupus erythematosus	536	Rare systemic or rheumatologic disease	55464009.0	
3319.0	Lymphangioleiomyomatosis	538	Rare respiratory disease	277844007.0	
6589.0	Familial hemophagocytic lymphohistiocytosis	540	Rare immune disease	398250003.0	
5973.0	Burkitt lymphoma	543	Rare neoplastic disease	118617000.0	
2356.0	Follicular lymphoma	545	Rare neoplastic disease	308121000.0	
6886.0	Leprosy	548	Rare infectious disease	81004002.0	
6876.0	Legionnaires disease	549	Rare infectious disease	26726000.0	A48.1
7009.0	MELAS	550	Rare neurologic disease	39925003.0	
7144.0	MERRF	551	Rare neurologic disease	230426003.0	
3697.0	MODY	552	Rare endocrine disease	609561005.0	
6960.0	Malakoplakia	556	Rare systemic or rheumatologic disease	716766007.0	
16535.0	Marfan syndrome	558	Rare systemic or rheumatologic disease	19346006.0	Q87.4
8341.0	Marinesco-Sjögren syndrome	559	Rare neurologic disease	80734006.0	
6984.0	Marshall syndrome	560	Rare bone disease	33410002.0	
6985.0	Marshall-Smith syndrome	561	Rare developmental defect during embryogenesis	73284007.0	
6995.0	McCune-Albright syndrome	562	Rare bone disease	726029005.0	
220.0	Peripartum cardiomyopathy	563	Rare cardiac disease	62377009.0	O90.3
3436.0	Meckel syndrome	564	Rare developmental defect during embryogenesis	29076005.0	
1521.0	Menkes disease	565	Rare inborn errors of metabolism	59178007.0	
3635.0	Congenital microcoria	566	Rare developmental defect during embryogenesis	400962005.0	
10299.0	22q11.2 deletion syndrome	567	Rare developmental defect during embryogenesis	767263007.0	D82.1
87.0	Microphthalmia, Lenz type	568	Rare developmental defect during embryogenesis	438504004.0	
10768.0	Familial or sporadic hemiplegic migraine	569	Rare neurologic disease	59292006.0	
8549.0	Moebius syndrome	570	Rare developmental defect during embryogenesis	766987006.0	
824.0	Immunodeficiency by defective expression of MHC class II	572	Rare immune disease	71904008.0	D81.7
93.0	Monilethrix	573	Rare skin disease	69488000.0	
10860.0	21q deletion syndrome	574	Rare developmental defect during embryogenesis	15841002.0	
8472.0	Muckle-Wells syndrome	575	Rare systemic or rheumatologic disease	15123008.0	
6749.0	Mucolipidosis type II	576	Rare inborn errors of metabolism	70199000.0	
3806.0	Mucolipidosis type III	577	Rare inborn errors of metabolism	65764006.0	
94.0	Mucolipidosis type IV	578	Rare inborn errors of metabolism	725296006.0	
10335.0	Mucopolysaccharidosis type 1	579	Rare inborn errors of metabolism	75610003.0	E76.0
6675.0	Mucopolysaccharidosis type 2	580	Rare inborn errors of metabolism	70737009.0	E76.1
3807.0	Mucopolysaccharidosis type 3	581	Rare inborn errors of metabolism	88393000.0	
12562.0	Mucopolysaccharidosis type 4	582	Rare inborn errors of metabolism	378007.0	
7095.0	Mucopolysaccharidosis type 6	583	Rare inborn errors of metabolism	69463008.0	
7096.0	Mucopolysaccharidosis type 7	584	Rare inborn errors of metabolism	43916004.0	
5061.0	Multiple sulfatase deficiency	585	Rare inborn errors of metabolism	54898003.0	
6233.0	Cystic fibrosis	586	Rare respiratory disease	190905008.0	
156.0	Muscle-eye-brain disease	588	Rare developmental defect during embryogenesis	277950001.0	
7122.0	Myasthenia gravis	589	Rare neurologic disease	91637004.0	G70.0
11902.0	Congenital myasthenic syndrome	590	Rare neurologic disease	230672006.0	G70.2
2418.0	Furuncular myiasis	591	Rare infectious disease	1231142001.0	
176.0	Macrophagic myofasciitis	592	Rare neurologic disease	718175009.0	
11925.0	X-linked centronuclear myopathy	596	Rare neurologic disease	46804001.0	
6014.0	Central core disease	597	Rare neurologic disease	43152001.0	
16536.0	Multiminicore myopathy	598	Rare neurologic disease	55133004.0	
1887.0	Vocal cord and pharyngeal distal myopathy	600	Rare neurologic disease	702383005.0	
9493.0	GNE myopathy	602	Rare neurologic disease	702382000.0	
5552.0	Distal myopathy, Welander type	603	Rare neurologic disease	726107008.0	
9728.0	Proximal myotonic myopathy	606	Rare neurologic disease	715317001.0	
13154.0	Tibial muscular dystrophy	609	Rare neurologic disease	698846009.0	
873.0	Bethlem myopathy	610	Rare neurologic disease	718572004.0	
3896.0	Inclusion body myositis	611	Rare neurologic disease	72315009.0	
12301.0	Thomsen and Becker disease	614	Rare neurologic disease	726051002.0	
139.0	Familial atrial myxoma	615	Rare cardiac disease	233855002.0	
7005.0	Medulloblastoma	616	Rare neoplastic disease	1268716006.0	
18700.0	Congenital primary megaureter	617	Rare urogenital disease	717459000.0	Q62.2
3460.0	Familial melanoma	618	Rare neoplastic disease	726019003.0	
2659.0	Hereditary methemoglobinemia	621	Rare hematologic disease	267550008.0	
16537.0	Homocystinuria without methylmalonic aciduria	622	Rare inborn errors of metabolism	721225009.0	
3986.0	Familial multiple nevi flammei	624	Rare skin disease	763714006.0	
2469.0	Large congenital melanocytic nevus	626	Rare skin disease	1260467009.0	
7161.0	Nance-Horan syndrome	627	Rare developmental defect during embryogenesis	445257004.0	
6275.0	Diastrophic dysplasia	628	Rare bone disease	58561002.0	Q77.5
16538.0	Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia	632	Rare endocrine disease	234533006.0	
6859.0	Laron syndrome	633	Rare endocrine disease	38196001.0	
7182.0	Netherton syndrome	634	Rare skin disease	312514006.0	
7185.0	Neuroblastoma	635	Rare neoplastic disease	1268519001.0	
7866.0	Neurofibromatosis type 1	636	Rare neurologic disease	92824003.0	
7193.0	Full NF2-related schwannomatosis	637	Rare otorhinolaryngologic disease	92503002.0	
372.0	Neurofibromatosis-Noonan syndrome	638	Rare developmental defect during embryogenesis	715344006.0	
13173.0	Polyneuropathy associated with IgM monoclonal gammopathy with anti-MAG	639	Rare neurologic disease	718213001.0	
5221.0	Hereditary neuropathy with liability to pressure palsies	640	Rare neurologic disease	230558006.0	
11011.0	Multifocal motor neuropathy	641	Rare neurologic disease	230591002.0	
3006.0	Hereditary sensory and autonomic neuropathy type 4	642	Rare neurologic disease	62985007.0	
6500.0	Giant axonal neuropathy	643	Rare neurologic disease	128207002.0	
262.0	NARP syndrome	644	Rare neurologic disease	237984008.0	
7207.0	Niemann-Pick disease type C	646	Rare inborn errors of metabolism	66751000.0	
3904.0	Nijmegen breakage syndrome	647	Rare developmental defect during embryogenesis	234638009.0	
10955.0	Noonan syndrome	648	Rare developmental defect during embryogenesis	205824006.0	
7224.0	Norrie disease	649	Rare developmental defect during embryogenesis	15228007.0	
16539.0	LCAT deficiency	650	Rare endocrine disease	238091006.0	
3829.0	Multiple endocrine neoplasia type 1	652	Rare neoplastic disease	30664006.0	
3830.0	Multiple endocrine neoplasia type 2	653	Rare neoplastic disease	61808009.0	
7892.0	Nephroblastoma	654	Rare neoplastic disease	1268714009.0	
206.0	Nephronophthisis	655	Rare renal disease	204958008.0	
3946.0	Genetic steroid-resistant nephrotic syndrome	656	Rare renal disease	718141008.0	
4075.0	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	659	Rare skin disease	239072003.0	
16540.0	Omphalocele	660	Rare developmental defect during embryogenesis	18735004.0	
8535.0	Congenital central hypoventilation syndrome	661	Rare neurologic disease	399040002.0	
184.0	Yellow nail syndrome	662	Rare respiratory disease	400211001.0	
16479.0	Mitochondrial DNA-related progressive external ophthalmoplegia	663	Rare inborn errors of metabolism		H49.4
8391.0	Ornithine transcarbamylase deficiency	664	Rare inborn errors of metabolism	80908008.0	
1017.0	Osteogenesis imperfecta	666	Rare bone disease	78314001.0	Q78.0
15012.0	Autosomal recessive malignant osteopetrosis	667	Rare bone disease	367489004.0	
7284.0	Osteosarcoma	668	Rare neoplastic disease	1268462002.0	
7305.0	Pallister-Hall syndrome	672	Rare developmental defect during embryogenesis	56677004.0	
6961.0	Malaria	673	Rare infectious disease	61462000.0	
454.0	Accessory pancreas	674	Rare developmental defect during embryogenesis	79037006.0	
705.0	Annular pancreas	675	Rare developmental defect during embryogenesis	40315008.0	
6632.0	Hereditary chronic pancreatitis	676	Rare gastroenterologic disease	235956004.0	
4210.0	Pancreatoblastoma	677	Rare neoplastic disease	1268911008.0	
3100.0	Papillon-Lefèvre syndrome	678	Rare skin disease	40158001.0	
6249.0	Malignant atrophic papulosis	679	Rare skin disease	400171002.0	
6729.0	Hypokalemic periodic paralysis	681	Rare neurologic disease	82732003.0	
195.0	Hyperkalemic periodic paralysis	682	Rare neurologic disease	304737009.0	
7471.0	Progressive supranuclear palsy	683	Rare neurologic disease	192976002.0	G23.1
7325.0	Paramyotonia congenita of Von Eulenburg	684	Rare neurologic disease	41574007.0	
7343.0	Pearson syndrome	699	Rare inborn errors of metabolism	237985009.0	
613.0	Alopecia totalis	700	Rare skin disease	19754005.0	
614.0	Alopecia universalis	701	Rare skin disease	86166000.0	
4265.0	Pelizaeus-Merzbacher disease	702	Rare neurologic disease	64855000.0	
5972.0	Bullous pemphigoid	703	Rare skin disease	77090002.0	
7355.0	Pemphigus vulgaris	704	Rare skin disease	49420001.0	L10.0
4271.0	Pendred syndrome	705	Rare otorhinolaryngologic disease	70348004.0	
18702.0	Plague	707	Rare infectious disease	58750007.0	
7377.0	Peters anomaly	708	Rare developmental defect during embryogenesis	204153003.0	
8422.0	Peters plus syndrome	709	Rare developmental defect during embryogenesis	449817000.0	
7380.0	Pfeiffer syndrome	710	Rare developmental defect during embryogenesis	70410008.0	
16541.0	Hemolytic anemia due to glucophosphate isomerase deficiency	712	Rare hematologic disease	52413004.0	
7389.0	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	713	Rare inborn errors of metabolism	1187462006.0	
1874.0	Hemolytic anemia due to diphosphoglycerate mutase deficiency	714	Rare hematologic disease	62268000.0	
3858.0	Glycogen storage disease due to muscle phosphorylase kinase deficiency	715	Rare inborn errors of metabolism	819953000.0	
7383.0	Phenylketonuria	716	Rare inborn errors of metabolism	190687004.0	
4347.0	Isolated Pierre Robin syndrome	718	Rare developmental defect during embryogenesis	4602007.0	
18703.0	Pili bifurcati	720	Rare skin disease	717360009.0	
2562.0	Gray platelet syndrome	721	Rare hematologic disease	51720005.0	
4380.0	Hypoplasminogenemia	722	Rare hematologic disease	95840007.0	
4386.0	Pneumocystosis	723	Rare infectious disease	88860002.0	B48.5+
519.0	Idiopathic acute eosinophilic pneumonia	724	Rare respiratory disease	724499007.0	
1513.0	Continuous spikes and waves during sleep	725	Rare neurologic disease	230439004.0	
5783.0	Alpers-Huttenlocher syndrome	726	Rare inborn errors of metabolism	20415001.0	
3652.0	Microscopic polyangiitis	727	Rare systemic or rheumatologic disease	1144805008.0	M31.7
7417.0	Relapsing polychondritis	728	Rare systemic or rheumatologic disease	72275000.0	M94.1
7422.0	Polycythemia vera	729	Rare hematologic disease	109992005.0	D45
10413.0	Autosomal dominant polycystic kidney disease	730	Rare renal disease	765330003.0	Q61.2
8378.0	Autosomal recessive polycystic kidney disease	731	Rare renal disease	28770003.0	Q61.1
7425.0	Polymyositis	732	Rare systemic or rheumatologic disease	31384009.0	M33.2
6408.0	Familial adenomatous polyposis	733	Rare gastroenterologic disease	72900001.0	
5034.0	Alpha delta granule deficiency	734	Rare hematologic disease	128100009.0	
4438.0	Porokeratosis of Mibelli	735	Rare skin disease	80432009.0	
16542.0	Porokeratosis plantaris palmaris et disseminata	737	Rare skin disease	718218005.0	
5575.0	Prader-Willi syndrome	739	Rare developmental defect during embryogenesis	89392001.0	
7467.0	Hutchinson-Gilford progeria syndrome	740	Rare developmental defect during embryogenesis	238870004.0	
3687.0	Familial mitral valve prolapse	741	Rare developmental defect during embryogenesis	233858000.0	
7473.0	Prolidase deficiency	742	Rare inborn errors of metabolism	360994007.0	
16543.0	Severe hereditary thrombophilia due to congenital protein S deficiency	743	Rare hematologic disease	439702007.0	
7475.0	Proteus syndrome	744	Rare developmental defect during embryogenesis	23150001.0	
