Code	Name	HPO
359640008	Acute myeloid leukemia without maturation, FAB M1	[0, [], null, []]
61321000119106	Acute myeloid leukemia without maturation, FAB M1 in remission	[0, [], null, []]
733598001	Acute myeloid leukemia with t(6;9)(p23;q34) translocation	[0, [], null, []]
725390002	Acute myeloid leukemia with t(8;16)(p11;p13) translocation	[0, [], null, []]
1148906001	Acute myeloid leukemia with t(8;21)(q22;q22) RUNX1-RUNX1T1	[0, [], null, []]
444911000	Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL	[0, [], null, []]
110005000	Acute myelomonocytic leukemia, FAB M4	[0, [], null, []]
427658007	Acute myelomonocytic leukemia, FAB M4, in remission	[0, [], null, []]
194949003	Acute myocarditis - tuberculous	[0, [], null, []]
30595008	Acute necrotizing cutaneous leishmaniasis	[0, [], null, []]
763310000	Acute necrotizing encephalopathy of childhood	[0, [], null, []]
68577004	Acute necrotizing myelitis	[0, [], null, []]
368871000119106	Acute nephritic syndrome co-occurrent and due to membranoproliferative glomerulonephritis type III	[0, [], null, []]
240463005	Acute neurological rabies	[0, [], null, []]
12246008	Acute neuronopathic Gaucher's disease	[0, [], null, []]
230378004	Acute non-infective transverse myelitis	[0, [], null, []]
14535005	Acute nonparalytic poliomyelitis	[0, [], null, []]
429297003	Acute nonparalytic poliomyelitis due to human poliovirus 1	[0, [], null, []]
59903001	Acute obliterating bronchiolitis	[0, [], null, []]
723871004	Acute occlusion of aortoiliac artery due to thrombosis	[0, [], null, []]
723872006	Acute occlusion of artery of lower limb due to thrombosis	[0, [], null, []]
1204216009	Acute occlusion of axillary artery due to thrombosis	[0, [], null, []]
1204212006	Acute occlusion of brachial artery due to thrombosis	[0, [], null, []]
1279832006	Acute occlusion of peripheral artery due to thrombosis	[0, [], null, []]
1204198001	Acute occlusion of superficial femoral artery due to thrombosis	[0, [], null, []]
1144963000	Acute on chronic graft-versus-host disease	[0, [], null, []]
236582008	Acute-on-chronic rejection of renal transplant	[0, [], null, []]
430042004	Acute pandysautonomia	[0, [], null, []]
403126006	Acute papular onchodermatitis	[0, [], null, []]
186476008	Acute paralytic non-bulbar poliomyelitis	[0, [], null, []]
240460008	Acute paralytic poliomyelitis	[0, [], null, []]
64764001	Acute paralytic poliomyelitis, bulbar	[0, [], null, []]
446958005	Acute paralytic poliomyelitis due to Human poliovirus 1	[0, [], null, []]
447262002	Acute paralytic poliomyelitis due to Human poliovirus 2	[0, [], null, []]
447378002	Acute paralytic poliomyelitis due to Human poliovirus 3	[0, [], null, []]
186478009	Acute paralytic poliomyelitis, vaccine-associated	[0, [], null, []]
186479001	Acute paralytic poliomyelitis, wild virus, imported	[0, [], null, []]
186480003	Acute paralytic poliomyelitis, wild virus, indigenous	[0, [], null, []]
184431000119108	Acute pneumonia due to coccidioidomycosis	[0, [], null, []]
398102009	Acute poliomyelitis	[0, [], null, []]
446312004	Acute poliomyelitis due to Human poliovirus 1	[0, [], null, []]
314545009	Acute postoperative endophthalmitis	[0, [], null, []]
110004001	Acute promyelocytic leukemia, FAB M3	[0, [], null, []]
425869007	Acute promyelocytic leukemia, FAB M3, in remission	[0, [], null, []]
285769009	Acute promyelocytic leukemia - hypogranular variant	[0, [], null, []]
240741002	Acute pulmonary African histoplasmosis	[0, [], null, []]
187069002	Acute pulmonary blastomycosis	[0, [], null, []]
187027001	Acute pulmonary coccidioidomycosis	[0, [], null, []]
58524006	Acute pulmonary histoplasmosis	[0, [], null, []]
196046009	Acute pulmonary radiation disease	[0, [], null, []]
783244002	Acute pure sensory neuropathy	[0, [], null, []]
409553007	Acute Q fever	[0, [], null, []]
196047000	Acute radiation pneumonitis	[0, [], null, []]
235761008	Acute radiation proctitis	[0, [], null, []]
1260191006	Acute radiation syndrome	[0, [], null, []]
431862001	Acute rejection of bone marrow transplant	[0, [], null, []]
432843002	Acute rejection of cardiac transplant	[0, [], null, []]
434238001	Acute rejection of intestine transplant	[0, [], null, []]
431222008	Acute rejection of liver transplant	[0, [], null, []]
431223003	Acute rejection of lung transplant	[0, [], null, []]
433592008	Acute rejection of pancreas transplant	[0, [], null, []]
236574008	Acute rejection of renal transplant	[0, [], null, []]
236575009	Acute rejection of renal transplant - grade I	[0, [], null, []]
236576005	Acute rejection of renal transplant - grade II	[0, [], null, []]
236577001	Acute rejection of renal transplant - grade III	[0, [], null, []]
707541006	Acute respiratory distress in newborn with surfactant disorder	[0, [], null, []]
674814021000119106	Acute respiratory distress syndrome due to COVID-19	[0, [], null, []]
370658281000119103	Acute respiratory distress syndrome due to dabbing	[0, [], null, []]
352269591000119107	Acute respiratory distress syndrome due to vaping	[0, [], null, []]
51604006	Acute retrobulbar neuritis	[0, [], null, []]
1155919006	Acute rheumatic aortitis	[0, [], null, []]
81077008	Acute rheumatic arthritis	[0, [], null, []]
1148763004	Acute rheumatic carditis	[0, [], null, []]
18192007	Acute rheumatic endocarditis	[0, [], null, []]
195528001	Acute rheumatic fever	[0, [], null, []]
312591002	Acute rheumatic heart disease	[0, [], null, []]
194709000	Acute rheumatic myocarditis	[0, [], null, []]
64072006	Acute rheumatic pancarditis	[0, [], null, []]
15676002	Acute rheumatic pericarditis	[0, [], null, []]
84871007	Acute rheumatic valvulitis	[0, [], null, []]
234529004	Acute sarcoid polymyositis	[0, [], null, []]
1163086007	Acute schistosomiasis	[0, [], null, []]
236503001	Acute scleroderma renal crisis	[0, [], null, []]
766049000	Acute sensory ataxic neuropathy	[0, [], null, []]
444108000	Acute sickle cell splenic sequestration crisis	[0, [], null, []]
238674006	Acute skin sarcoidosis	[0, [], null, []]
1153415008	Acute splenic sequestration due to sickle cell hemoglobin C disease with crisis	[0, [], null, []]
1153413001	Acute splenic sequestration of spleen due to sickle cell thalassemia with crisis	[0, [], null, []]
403486000	Acute systemic lupus erythematosus	[0, [], null, []]
133421000119101	Acute thrombosis of mesenteric vein	[0, [], null, []]
143561000119108	Acute thrombosis of splenic vein	[0, [], null, []]
1204186006	Acute thrombotic common femoral artery occlusion	[0, [], null, []]
1204184009	Acute thrombotic crural artery occlusion	[0, [], null, []]
1204182008	Acute thrombotic iliac artery occlusion	[0, [], null, []]
1204181001	Acute thrombotic popliteal artery occlusion	[0, [], null, []]
1204180000	Acute thrombotic renal artery occlusion	[0, [], null, []]
1204178006	Acute thrombotic subclavian artery occlusion	[0, [], null, []]
47000000	Acute transverse myelitis	[0, [], null, []]
1269177007	Acute tricyclic antidepressant poisoning	[0, [], null, []]
25629007	Acute tuberculosis	[0, [], null, []]
194908003	Acute tuberculous pericarditis	[0, [], null, []]
240380008	Acute tuberculous ulcer	[0, [], null, []]
1264458000	Acute undifferentiated leukemia	[0, [], null, []]
722985001	Acute venous infarction of spinal cord	[0, [], null, []]
312929003	Acute zonal occult outer retinopathy	[0, [], null, []]
725046003	Acyl-CoA dehydrogenase 9 deficiency	[0, [], null, []]
238069004	Acyl-CoA oxidase deficiency	[0, [], null, []]
34748004	Adams-Oliver syndrome	[0, [], null, []]
783258000	ADan amyloidosis	[0, [], null, []]
76715008	Addison's disease due to autoimmunity	[0, [], null, []]
237760008	Addison's disease with adrenoleucodystrophy	[0, [], null, []]
720463009	Adducted thumbs and arthrogryposis syndrome Christian type	[0, [], null, []]
238009001	Adenine phosphoribosyl transferase deficiency type I	[0, [], null, []]
238010006	Adenine phosphoribosyl transferase deficiency type II	[0, [], null, []]
764845008	Adenocarcinoma of anal canal	[0, [], null, []]
408644002	Adenocarcinoma of duodenum	[0, [], null, []]
276803003	Adenocarcinoma of esophagus	[0, [], null, []]
765741003	Adenocarcinoma of gallbladder and extrahepatic biliary tract	[0, [], null, []]
304545002	Adenocarcinoma of ileum	[0, [], null, []]
787091002	Adenocarcinoma of liver and intrahepatic biliary tract	[0, [], null, []]
449153001	Adenocarcinoma of lower esophagus	[0, [], null, []]
838349007	Adenocarcinoma of Meckel diverticulum	[0, [], null, []]
764846009	Adenocarcinoma of penis	[0, [], null, []]
783243008	Adenohypophysitis	[0, [], null, []]
763064007	Adenoid cystic carcinoma of cervix uteri	[0, [], null, []]
423615009	Adenoid cystic carcinoma of parotid gland	[0, [], null, []]
422833009	Adenoid cystic carcinoma of salivary gland	[0, [], null, []]
423189008	Adenoid cystic carcinoma of submandibular gland	[0, [], null, []]
1260024007	Adenoid squamous cell carcinoma of larynx	[0, [], null, []]
422470007	Adenolymphoma	[0, [], null, []]
385478001	Adenoma malignum	[0, [], null, []]
721719006	Adenoma of ampulla of Vater	[0, [], null, []]
208061000119101	Adenoma of pancreas	[0, [], null, []]
987840791000119102	Adenosine deaminase 2 deficiency	[0, [], null, []]
44940001	Adenosine deaminase deficiency	[0, [], null, []]
254888007	Adenosquamous carcinoma of cervix	[0, [], null, []]
69614003	Adenosylcobalamin synthesis defect	[0, [], null, []]
1264007008	Adenovirus infection in immunocompromised person	[0, [], null, []]
15285008	Adenylosuccinate lyase deficiency	[0, [], null, []]
1172694007	Adenylosuccinate synthetase-like 1-related distal myopathy	[0, [], null, []]
13980006	Adhesive arachnoiditis	[0, [], null, []]
9095002	Adiaspiromycosis due to Emmonsia crescens	[0, [], null, []]
65102004	Adiaspiromycosis due to Emmonsia parva	[0, [], null, []]
404067008	Adipocytic liposarcoma	[0, [], null, []]
766824003	ADNP-related multiple congenital anomalies, intellectual disability, autism spectrum disorder	[0, [], null, []]
444749006	Adolescent nephronophthisis	[0, [], null, []]
366951000119109	Adolescent X-linked adrenoleukodystrophy	[0, [], null, []]
65389002	Adrenoleukodystrophy	[0, [], null, []]
1269423000	Adrenomyeloneuropathy	[0, [], null, []]
763311001	Adrenomyodystrophy	[0, [], null, []]
720464003	ADULT (acro-dermato-ungual-lacrimal-tooth) syndrome	[0, [], null, []]
1259068001	Adult Alexander disease	[0, [], null, []]
784392009	Adult chronic idiopathic neutropenia	[0, [], null, []]
852781000000103	Adult cystinosis	[0, [], null, []]
733650000	Adult familial nephronophthisis with spastic quadriparesia syndrome	[0, [], null, []]
236468006	Adult Fanconi syndrome	[0, [], null, []]
399249008	Adult fucosidosis	[0, [], null, []]
238027003	Adult GM1 gangliosidosis	[0, [], null, []]
719755001	Adult gonococcal conjunctivitis	[0, [], null, []]
715403006	Adult heart tumor	[0, [], null, []]
1197204009	Adult hepatocellular carcinoma	[0, [], null, []]
20756002	Adult hypophosphatasia	[0, [], null, []]
1156793005	Adult intestinal botulism	[0, [], null, []]
238942002	Adult linear immunoglobulin A disease	[0, [], null, []]
62009002	Adult neuronal ceroid lipofuscinosis	[0, [], null, []]
448054001	Adult onset autosomal dominant leukodystrophy	[0, [], null, []]
785302009	Adult-onset autosomal recessive cerebellar ataxia	[0, [], null, []]
720465002	Adult-onset autosomal recessive sideroblastic anemia	[0, [], null, []]
783242003	Adult-onset cervical dystonia DYT23 type	[0, [], null, []]
725464001	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	[0, [], null, []]
402425006	Adult onset dermatomyositis	[0, [], null, []]
770792007	Adult-onset distal myopathy due to valosin containing protein mutation	[0, [], null, []]
720466001	Adult-onset dystonia parkinsonism	[0, [], null, []]
1259061007	Adult-onset familial idiopathic dystonia	[0, [], null, []]
784393004	Adult-onset immunodeficiency with anti-interferon-gamma autoantibodies	[0, [], null, []]
733599009	Adult-onset multiple mitochondrial deoxyribonucleic acid deletion syndrome due to deoxyguanosine kinase deficiency	[0, [], null, []]
717044000	Adult onset non-insulinoma persistent hyperinsulinemic hypoglycemia	[0, [], null, []]
1231749004	Adult-onset overlap myositis	[0, [], null, []]
1259072002	Adult-onset sporadic primary dystonia	[0, [], null, []]
239920006	Adult onset Still's disease	[0, [], null, []]
1254885000	Adult pityriasis rubra pilaris	[0, [], null, []]
328611000119105	Adult pulmonary Langerhans cell histiocytosis	[0, [], null, []]
765748009	Adult pure red cell aplasia	[0, [], null, []]
85505000	Adult spinal muscular atrophy	[0, [], null, []]
110007008	Adult T-cell leukemia/lymphoma	[0, [], null, []]
898197001	Adult T-cell leukemia/lymphoma in remission	[0, [], null, []]
253878003	Adult type polycystic kidney disease type 1	[0, [], null, []]
253879006	Adult type polycystic kidney disease type 2	[0, [], null, []]
232049001	Adult vitelliform macular dystrophy	[0, [], null, []]
240531002	African Burkitt's lymphoma	[0, [], null, []]
78511005	African histoplasmosis	[0, [], null, []]
66576001	African nutritional hemochromatosis	[0, [], null, []]
406558002	African tick bite fever	[0, [], null, []]
27031003	African trypanosomiasis	[0, [], null, []]
5967006	A-gamma beta+ HPFH AND beta0 thalassemia in cis	[0, [], null, []]
89810003	Agamma delta beta0 thalassemia	[0, [], null, []]
722281001	Agammaglobulinemia, microcephaly, craniosynostosis, severe dermatitis syndrome	[0, [], null, []]
360434004	Aganglionosis of Auerbach's plexus	[0, [], null, []]
783160006	AGel amyloidosis	[0, [], null, []]
838370001	Agenesis of bilateral lungs	[0, [], null, []]
783230008	Agenesis of body of uterus	[0, [], null, []]
1003644007	Agenesis of both feet	[0, [], null, []]
1003571002	Agenesis of calcaneus	[0, [], null, []]
253172000	Agenesis of cerebellum	[0, [], null, []]
204040004	Agenesis of cerebrum	[0, [], null, []]
763797003	Agenesis of corpus callosum and abnormal genitalia syndrome	[0, [], null, []]
722282008	Agenesis of corpus callosum, intellectual disability, coloboma, micrognathia syndrome	[0, [], null, []]
1208720000	Agenesis of corpus callosum, macrocephaly, hypertelorism syndrome	[0, [], null, []]
253139000	Agenesis of corpus callosum with lipoma	[0, [], null, []]
699382004	Agenesis of enamel	[0, [], null, []]
205223007	Agenesis of fifth metatarsal	[0, [], null, []]
205222002	Agenesis of first metatarsal	[0, [], null, []]
1003509004	Agenesis of foot	[0, [], null, []]
205225000	Agenesis of fourth and fifth metatarsals	[0, [], null, []]
1003510009	Agenesis of hand	[0, [], null, []]
722004001	Agenesis of internal carotid artery	[0, [], null, []]
204533007	Agenesis of larynx, trachea and bronchus	[0, [], null, []]
1003574005	Agenesis of left hand	[0, [], null, []]
1010465001	Agenesis of left hemisphere of cerebellum	[0, [], null, []]
46965001	Agenesis of left lung	[0, [], null, []]
1003507002	Agenesis of lobe of lung	[0, [], null, []]
1003704006	Agenesis of metacarpal bone	[0, [], null, []]
253965002	Agenesis of multiple metatarsal bones	[0, [], null, []]
205221009	Agenesis of multiple tarsal bones	[0, [], null, []]
86252004	Agenesis of pulmonary artery	[0, [], null, []]
